MsgID.LOCAL_POSITION,67.6010000,4.7705202,4.8817129,-2.9765451
MsgID.LOCAL_VELOCITY,67.6010000,2.9485734,0.0768417,-0.1279380
MsgID.GLOBAL_POSITION,0.0000000,-122.3956957,37.7933291,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,1.4200000,0.0200000,-0.1000000
MsgID.LOCAL_POSITION,67.8510000,5.2908959,4.9927988,-2.9881306
MsgID.LOCAL_VELOCITY,67.8510000,1.4265689,0.0293902,-0.1085483
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956952,37.7933332,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.5200000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,68.1010000,5.7411060,5.0371609,-2.9943588
MsgID.LOCAL_VELOCITY,68.1010000,0.5281138,0.0058386,0.0102678
MsgID.GLOBAL_POSITION,0.0000000,-122.3956957,37.7933328,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3600000,-0.0200000,0.0300000
MsgID.LOCAL_POSITION,68.3510000,5.7041764,4.9916501,-3.0039334
MsgID.LOCAL_VELOCITY,68.3510000,-0.3660345,-0.0219552,0.0389487
MsgID.GLOBAL_POSITION,0.0000000,-122.3956953,37.7933313,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9000000,-0.0100000,0.1500000
MsgID.LOCAL_POSITION,68.6010000,5.5318627,5.0287170,-3.0067506
MsgID.LOCAL_VELOCITY,68.6010000,-0.9050845,-0.0103662,0.1524902
MsgID.GLOBAL_POSITION,0.0000000,-122.3956954,37.7933299,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,-0.8800000,-0.0200000,0.1200000
MsgID.LOCAL_POSITION,68.8510000,5.3718629,5.0240912,-3.0120587
MsgID.LOCAL_VELOCITY,68.8510000,-0.8874819,-0.0246742,0.1232234
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956961,37.7933264,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4700000,-0.0100000,0.1700000
MsgID.LOCAL_POSITION,69.1010000,4.9928408,4.9569430,-3.0078828
MsgID.LOCAL_VELOCITY,69.1010000,-0.4727034,-0.0176764,0.1744756
MsgID.GLOBAL_POSITION,0.0000000,-122.3956969,37.7933256,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1800000,-0.2900000,0.1300000
MsgID.LOCAL_POSITION,69.3510000,4.8969665,4.8891530,-3.0023642
MsgID.LOCAL_VELOCITY,69.3510000,-0.1839262,-0.2978734,0.1303843
MsgID.GLOBAL_POSITION,0.0000000,-122.3956969,37.7933259,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,-1.5400000,0.0500000
MsgID.LOCAL_POSITION,69.6010000,4.9372330,4.8879318,-2.9963753
MsgID.LOCAL_VELOCITY,69.6010000,-0.1481731,-1.5412343,0.0561292
MsgID.GLOBAL_POSITION,0.0000000,-122.3957032,37.7933259,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,-2.7700000,0.0100000
MsgID.LOCAL_POSITION,69.8510000,4.9345360,4.3269248,-2.9916830
MsgID.LOCAL_VELOCITY,69.8510000,-0.1085652,-2.7717841,0.0159274
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957146,37.7933265,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-3.9300000,-0.0400000
MsgID.LOCAL_POSITION,70.1010000,4.9977756,3.3201866,-2.9844365
MsgID.LOCAL_VELOCITY,70.1010000,-0.0504753,-3.9370179,-0.0476995
MsgID.GLOBAL_POSITION,0.0000000,-122.3957272,37.7933265,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-4.7600000,-0.0600000
MsgID.LOCAL_POSITION,70.3520000,4.9980340,2.1982234,-2.9837296
MsgID.LOCAL_VELOCITY,70.3520000,-0.0239196,-4.7637534,-0.0677615
MsgID.GLOBAL_POSITION,0.0000000,-122.3957390,37.7933245,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-4.3600000,-0.0900000
MsgID.LOCAL_POSITION,70.6020000,4.7800016,1.1512938,-2.9828324
MsgID.LOCAL_VELOCITY,70.6020000,-0.0064074,-4.3665795,-0.0939356
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7933256,2.9830000
MsgID.LOCAL_VELOCITY,0.0000000,0.1700000,-3.1100000,-0.0600000
MsgID.LOCAL_POSITION,70.8520000,4.9019074,0.1829882,-2.9832258
MsgID.LOCAL_VELOCITY,70.8520000,0.1710202,-3.1192257,-0.0685104
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957584,37.7933256,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,-1.6200000,-0.1300000
MsgID.LOCAL_POSITION,71.1020000,4.8983569,-0.5798573,-2.9829602
MsgID.LOCAL_VELOCITY,71.1020000,0.1612216,-1.6226439,-0.1333391
MsgID.GLOBAL_POSITION,0.0000000,-122.3957606,37.7933252,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.1100000,-0.3000000,-0.0800000
MsgID.LOCAL_POSITION,71.3520000,4.8499737,-0.7752900,-2.9844403
MsgID.LOCAL_VELOCITY,71.3520000,0.1113144,-0.3098875,-0.0850511
MsgID.GLOBAL_POSITION,0.0000000,-122.3957587,37.7933266,2.9790000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,0.6200000,-0.0800000
MsgID.LOCAL_POSITION,71.6020000,5.0091324,-0.6047546,-2.9791772
MsgID.LOCAL_VELOCITY,71.6020000,0.1991466,0.6234906,-0.0883514
MsgID.GLOBAL_POSITION,0.0000000,-122.3957564,37.7933270,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.1100000,0.8700000,-0.1100000
MsgID.LOCAL_POSITION,71.8520000,5.0548644,-0.3956212,-2.9898956
MsgID.LOCAL_VELOCITY,71.8520000,0.1178900,0.8730549,-0.1128822
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957541,37.7933260,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.5400000,-0.0200000
MsgID.LOCAL_POSITION,72.1020000,4.9434419,-0.1931829,-2.9914479
MsgID.LOCAL_VELOCITY,72.1020000,0.0186672,0.5418925,-0.0235302
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7933273,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.2600000,0.0000000
MsgID.LOCAL_POSITION,72.3520000,5.0891418,0.0373606,-2.9908979
MsgID.LOCAL_VELOCITY,72.3520000,0.0132468,0.2607523,-0.0019164
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7933276,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.1100000,0.0000000
MsgID.LOCAL_POSITION,72.6020000,5.1271515,0.0806463,-2.9976604
MsgID.LOCAL_VELOCITY,72.6020000,0.0081523,0.1122960,0.0089918
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933274,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0400000,0.0800000
MsgID.LOCAL_POSITION,72.8520000,5.1026721,-0.0162008,-3.0041060
MsgID.LOCAL_VELOCITY,72.8520000,-0.0074088,0.0436474,0.0806208
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933274,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0200000,0.1000000
MsgID.LOCAL_POSITION,73.1020000,5.0941157,-0.0203917,-3.0023601
MsgID.LOCAL_VELOCITY,73.1020000,-0.0133946,0.0200633,0.1036651
MsgID.GLOBAL_POSITION,0.0000000,-122.3957541,37.7933262,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,0.1100000
MsgID.LOCAL_POSITION,73.3520000,4.9689431,-0.1924793,-3.0083516
MsgID.LOCAL_VELOCITY,73.3520000,-0.0153268,0.0132929,0.1129298
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7933265,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,0.1300000
MsgID.LOCAL_POSITION,73.6020000,5.0004334,-0.0710763,-3.0121636
MsgID.LOCAL_VELOCITY,73.6020000,-0.0080003,0.0210311,0.1356098
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933281,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.1500000
MsgID.LOCAL_POSITION,73.8520000,5.1732845,-0.0024069,-3.0047426
MsgID.LOCAL_VELOCITY,73.8520000,-0.0016785,0.0171783,0.1550016
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933276,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,74.1020000,5.1164994,-0.0305845,-3.0043454
MsgID.LOCAL_VELOCITY,74.1020000,-0.0183343,0.0064076,0.1068814
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933275,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,74.3520000,5.1118493,-0.0252449,-3.0024695
MsgID.LOCAL_VELOCITY,74.3520000,-0.0246836,0.0043137,0.1293000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933270,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,74.6020000,5.0498776,0.1026876,-3.0037234
MsgID.LOCAL_VELOCITY,74.6020000,-0.0197862,0.0031364,0.1016012
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933257,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1100000
MsgID.LOCAL_POSITION,74.8520000,4.9160585,0.0458460,-3.0037963
MsgID.LOCAL_VELOCITY,74.8520000,-0.0171471,-0.0075657,0.1128150
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933258,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,75.1020000,4.9171000,-0.0183635,-2.9967382
MsgID.LOCAL_VELOCITY,75.1020000,-0.0007513,-0.0078414,0.0685136
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7933269,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,75.3520000,5.0462494,0.0009873,-2.9922512
MsgID.LOCAL_VELOCITY,75.3520000,0.0107865,-0.0028846,0.0220335
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7933283,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,75.6020000,5.2018061,-0.0198950,-2.9970491
MsgID.LOCAL_VELOCITY,75.6020000,-0.0125293,-0.0006061,-0.0129729
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7933263,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.8800000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,75.8520000,4.9780235,0.0540312,-2.9927816
MsgID.LOCAL_VELOCITY,75.8520000,-0.8892600,0.0026007,-0.0217767
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7933238,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-2.3100000,-0.0100000,-0.0800000
MsgID.LOCAL_POSITION,76.1020000,4.7036653,0.0641309,-2.9845695
MsgID.LOCAL_VELOCITY,76.1020000,-2.3178802,-0.0146209,-0.0801071
MsgID.GLOBAL_POSITION,0.0000000,-122.3957537,37.7933171,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-3.5100000,-0.0200000,-0.1400000
MsgID.LOCAL_POSITION,76.3520000,3.9579484,-0.1638670,-2.9810362
MsgID.LOCAL_VELOCITY,76.3520000,-3.5167942,-0.0202238,-0.1471264
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933075,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-4.5800000,0.0500000,-0.1500000
MsgID.LOCAL_POSITION,76.6020000,2.8842509,0.0474396,-2.9762807
MsgID.LOCAL_VELOCITY,76.6020000,-4.5875521,0.0599452,-0.1538870
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932957,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9900000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,76.8530000,1.5727625,0.0636135,-2.9732881
MsgID.LOCAL_VELOCITY,76.8530000,-4.9980340,0.0065119,-0.1709701
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7932841,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-3.8500000,-0.0500000,-0.1900000
MsgID.LOCAL_POSITION,77.1030000,0.2897570,-0.0306362,-2.9714131
MsgID.LOCAL_VELOCITY,77.1030000,-3.8543596,-0.0531462,-0.1985557
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932780,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1600000,-0.0300000,-0.1700000
MsgID.LOCAL_POSITION,77.3530000,-0.3940659,-0.0076740,-2.9851158
MsgID.LOCAL_VELOCITY,77.3530000,-2.1647060,-0.0307128,-0.1732085
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932757,2.9920000
